weight_name,weight_score
model.layers.17.post_attention_layernorm.weight,1334.1943359375
model.layers.18.self_attn.q_proj.weight,484998.875
model.layers.18.self_attn.k_proj.weight,488547.71875
model.layers.18.self_attn.v_proj.weight,423397.875
model.layers.18.self_attn.o_proj.weight,422713.3125
model.layers.18.mlp.gate_proj.weight,1252264.5
model.layers.18.mlp.up_proj.weight,1235327.0
model.layers.18.mlp.down_proj.weight,1217914.0
model.layers.18.input_layernorm.weight,1822.8470458984375
model.layers.18.post_attention_layernorm.weight,1378.60400390625
model.layers.19.self_attn.q_proj.weight,476070.125
model.layers.19.self_attn.k_proj.weight,479614.125
model.layers.19.self_attn.v_proj.weight,430834.5
model.layers.19.self_attn.o_proj.weight,428830.34375
model.layers.19.mlp.gate_proj.weight,1256702.625
model.layers.19.mlp.up_proj.weight,1231532.5
model.layers.19.mlp.down_proj.weight,1216820.625
model.layers.19.input_layernorm.weight,1851.618408203125
model.layers.19.post_attention_layernorm.weight,1440.811767578125
model.layers.20.self_attn.q_proj.weight,479889.96875
model.layers.20.self_attn.k_proj.weight,481476.6875
model.layers.20.self_attn.v_proj.weight,437708.03125
model.layers.20.self_attn.o_proj.weight,434028.375
model.layers.20.mlp.gate_proj.weight,1261375.25
model.layers.20.mlp.up_proj.weight,1227262.125
model.layers.20.mlp.down_proj.weight,1215719.125
model.layers.20.input_layernorm.weight,1826.703857421875
model.layers.20.post_attention_layernorm.weight,1487.1168212890625
model.layers.21.self_attn.q_proj.weight,466838.34375
model.layers.21.self_attn.k_proj.weight,466378.375
model.layers.21.self_attn.v_proj.weight,448476.28125
model.layers.21.self_attn.o_proj.weight,447318.46875
model.layers.21.mlp.gate_proj.weight,1265254.875
model.layers.21.mlp.up_proj.weight,1226135.625
model.layers.21.mlp.down_proj.weight,1216154.625
model.layers.21.input_layernorm.weight,1861.381591796875
model.layers.21.post_attention_layernorm.weight,1523.896240234375
model.layers.22.self_attn.q_proj.weight,465676.875
model.layers.22.self_attn.k_proj.weight,469123.21875
model.layers.22.self_attn.v_proj.weight,447695.34375
model.layers.22.self_attn.o_proj.weight,445217.15625
model.layers.22.mlp.gate_proj.weight,1271137.625
model.layers.22.mlp.up_proj.weight,1221753.0
model.layers.22.mlp.down_proj.weight,1215928.125
model.layers.22.input_layernorm.weight,1859.045166015625
model.layers.22.post_attention_layernorm.weight,1566.51025390625
model.layers.23.self_attn.q_proj.weight,462433.375
model.layers.23.self_attn.k_proj.weight,462424.28125
model.layers.23.self_attn.v_proj.weight,462258.59375
model.layers.23.self_attn.o_proj.weight,458169.875
model.layers.23.mlp.gate_proj.weight,1280205.75
model.layers.23.mlp.up_proj.weight,1220317.0
model.layers.23.mlp.down_proj.weight,1214197.25
model.layers.23.input_layernorm.weight,1985.9998779296875
model.layers.23.post_attention_layernorm.weight,1612.5958251953125
model.layers.24.self_attn.q_proj.weight,455251.09375
model.layers.24.self_attn.k_proj.weight,454279.40625
model.layers.24.self_attn.v_proj.weight,457886.25
model.layers.24.self_attn.o_proj.weight,452302.71875
model.layers.24.mlp.gate_proj.weight,1285123.75
model.layers.24.mlp.up_proj.weight,1219390.25
model.layers.24.mlp.down_proj.weight,1214447.0
model.layers.24.input_layernorm.weight,2014.927001953125
model.layers.24.post_attention_layernorm.weight,1661.6400146484375
model.layers.25.self_attn.q_proj.weight,451298.71875
model.layers.25.self_attn.k_proj.weight,450903.46875
model.layers.25.self_attn.v_proj.weight,465161.96875
model.layers.25.self_attn.o_proj.weight,461337.34375
model.layers.25.mlp.gate_proj.weight,1286130.375
model.layers.25.mlp.up_proj.weight,1219552.0
model.layers.25.mlp.down_proj.weight,1216430.75
model.layers.25.input_layernorm.weight,1993.067626953125
model.layers.25.post_attention_layernorm.weight,1709.4892578125
model.layers.26.self_attn.q_proj.weight,450930.125
model.layers.26.self_attn.k_proj.weight,450595.15625
model.layers.26.self_attn.v_proj.weight,470348.3125
model.layers.26.self_attn.o_proj.weight,463640.59375
model.layers.26.mlp.gate_proj.weight,1290398.25
model.layers.26.mlp.up_proj.weight,1223465.75
model.layers.26.mlp.down_proj.weight,1217804.75
model.layers.26.input_layernorm.weight,2136.058349609375
model.layers.26.post_attention_layernorm.weight,1750.5048828125
model.layers.27.self_attn.q_proj.weight,446041.21875
model.layers.27.self_attn.k_proj.weight,444682.34375
model.layers.27.self_attn.v_proj.weight,475782.9375
model.layers.27.self_attn.o_proj.weight,468563.40625
model.layers.27.mlp.gate_proj.weight,1291330.75
model.layers.27.mlp.up_proj.weight,1223120.5
model.layers.27.mlp.down_proj.weight,1218438.875
model.layers.27.input_layernorm.weight,2119.568603515625
model.layers.27.post_attention_layernorm.weight,1792.772705078125
model.layers.28.self_attn.q_proj.weight,453633.375
model.layers.28.self_attn.k_proj.weight,453702.53125
model.layers.28.self_attn.v_proj.weight,462970.34375
model.layers.28.self_attn.o_proj.weight,456638.8125
model.layers.28.mlp.gate_proj.weight,1294043.75
model.layers.28.mlp.up_proj.weight,1222869.0
model.layers.28.mlp.down_proj.weight,1219077.0
model.layers.28.input_layernorm.weight,2140.8720703125
model.layers.28.post_attention_layernorm.weight,1850.435302734375
model.layers.29.self_attn.q_proj.weight,452725.1875
model.layers.29.self_attn.k_proj.weight,453214.0625
model.layers.29.self_attn.v_proj.weight,472739.28125
model.layers.29.self_attn.o_proj.weight,468732.96875
model.layers.29.mlp.gate_proj.weight,1295055.5
model.layers.29.mlp.up_proj.weight,1226524.875
model.layers.29.mlp.down_proj.weight,1221344.75
model.layers.29.input_layernorm.weight,2190.09326171875
model.layers.29.post_attention_layernorm.weight,1888.82568359375
model.layers.30.self_attn.q_proj.weight,451760.0
model.layers.30.self_attn.k_proj.weight,453126.5625
model.layers.30.self_attn.v_proj.weight,470162.90625
model.layers.30.self_attn.o_proj.weight,465610.625
model.layers.30.mlp.gate_proj.weight,1295639.5
model.layers.30.mlp.up_proj.weight,1230331.0
model.layers.30.mlp.down_proj.weight,1223259.5
model.layers.30.input_layernorm.weight,2273.85302734375
model.layers.30.post_attention_layernorm.weight,1929.702392578125
model.layers.31.self_attn.q_proj.weight,446948.3125
model.layers.31.self_attn.k_proj.weight,449461.6875
model.layers.31.self_attn.v_proj.weight,476531.125
model.layers.31.self_attn.o_proj.weight,472397.6875
model.layers.31.mlp.gate_proj.weight,1294655.5
model.layers.31.mlp.up_proj.weight,1233146.875
model.layers.31.mlp.down_proj.weight,1225434.25
model.layers.31.input_layernorm.weight,2295.42041015625
model.layers.31.post_attention_layernorm.weight,1972.67138671875
model.layers.32.self_attn.q_proj.weight,445036.625
model.layers.32.self_attn.k_proj.weight,446421.0625
model.layers.32.self_attn.v_proj.weight,479720.5625
model.layers.32.self_attn.o_proj.weight,475365.78125
model.layers.32.mlp.gate_proj.weight,1291827.75
model.layers.32.mlp.up_proj.weight,1239310.875
model.layers.32.mlp.down_proj.weight,1230416.375
model.layers.32.input_layernorm.weight,2366.677490234375
model.layers.32.post_attention_layernorm.weight,2008.61669921875
model.layers.33.self_attn.q_proj.weight,447108.625
model.layers.33.self_attn.k_proj.weight,448318.75
model.layers.33.self_attn.v_proj.weight,481752.1875
model.layers.33.self_attn.o_proj.weight,478710.21875
model.layers.33.mlp.gate_proj.weight,1290288.0
model.layers.33.mlp.up_proj.weight,1245589.25
model.layers.33.mlp.down_proj.weight,1234843.625
model.layers.33.input_layernorm.weight,2437.034912109375
model.layers.33.post_attention_layernorm.weight,2049.2744140625
model.layers.34.self_attn.q_proj.weight,447478.8125
model.layers.34.self_attn.k_proj.weight,448982.8125
model.layers.34.self_attn.v_proj.weight,484787.71875
model.layers.34.self_attn.o_proj.weight,484864.09375
model.layers.34.mlp.gate_proj.weight,1279192.375
model.layers.34.mlp.up_proj.weight,1249212.0
model.layers.34.mlp.down_proj.weight,1240445.375
model.layers.34.input_layernorm.weight,2287.33837890625
model.layers.34.post_attention_layernorm.weight,2081.181640625
model.layers.35.self_attn.q_proj.weight,445646.875
model.layers.35.self_attn.k_proj.weight,446206.0
model.layers.35.self_attn.v_proj.weight,474073.34375
model.layers.35.self_attn.o_proj.weight,472874.9375
model.layers.35.mlp.gate_proj.weight,1272381.625
model.layers.35.mlp.up_proj.weight,1253144.875
model.layers.35.mlp.down_proj.weight,1245909.5
model.layers.35.input_layernorm.weight,2232.36474609375
model.layers.35.post_attention_layernorm.weight,2130.369140625
model.layers.36.self_attn.q_proj.weight,432949.5
model.layers.36.self_attn.k_proj.weight,433913.21875
model.layers.36.self_attn.v_proj.weight,484641.0
model.layers.36.self_attn.o_proj.weight,485443.53125
model.layers.36.mlp.gate_proj.weight,1270466.5
model.layers.36.mlp.up_proj.weight,1260029.625
model.layers.36.mlp.down_proj.weight,1249449.75
model.layers.36.input_layernorm.weight,2303.058349609375
model.layers.36.post_attention_layernorm.weight,2166.629150390625
model.layers.37.self_attn.q_proj.weight,437451.875
model.layers.37.self_attn.k_proj.weight,438163.4375
model.layers.37.self_attn.v_proj.weight,483238.0
model.layers.37.self_attn.o_proj.weight,486489.84375
model.layers.37.mlp.gate_proj.weight,1271909.375
model.layers.37.mlp.up_proj.weight,1259132.75
model.layers.37.mlp.down_proj.weight,1240650.375
model.layers.37.input_layernorm.weight,2218.488037109375
model.layers.37.post_attention_layernorm.weight,2177.18896484375
model.layers.38.self_attn.q_proj.weight,429573.625
model.layers.38.self_attn.k_proj.weight,430154.40625
model.layers.38.self_attn.v_proj.weight,484318.25
model.layers.38.self_attn.o_proj.weight,472296.96875
model.layers.38.mlp.gate_proj.weight,1286101.0
model.layers.38.mlp.up_proj.weight,1264747.5
model.layers.38.mlp.down_proj.weight,1231426.75
model.layers.38.input_layernorm.weight,2193.32958984375
model.layers.38.post_attention_layernorm.weight,2117.615234375
model.layers.39.self_attn.q_proj.weight,412970.5625
model.layers.39.self_attn.k_proj.weight,415382.28125
model.layers.39.self_attn.v_proj.weight,444222.3125
model.layers.39.self_attn.o_proj.weight,443331.1875
model.layers.39.mlp.gate_proj.weight,1325289.75
model.layers.39.mlp.up_proj.weight,1299133.5
model.layers.39.mlp.down_proj.weight,1232322.75
model.layers.39.input_layernorm.weight,1886.1201171875
model.layers.39.post_attention_layernorm.weight,1877.6009521484375
model.norm.weight,6274.09033203125
lm_head.weight,2712167.5
