weight_name,weight_score
model.layers.9.mlp.down_proj.weight,135204.796875
model.layers.9.input_layernorm.weight,7358.009765625
model.layers.9.post_attention_layernorm.weight,5853.3955078125
model.layers.10.self_attn.q_proj.weight,50535.796875
model.layers.10.self_attn.k_proj.weight,16814.365234375
model.layers.10.self_attn.v_proj.weight,7823.4794921875
model.layers.10.self_attn.o_proj.weight,34312.234375
model.layers.10.mlp.gate_proj.weight,149027.515625
model.layers.10.mlp.up_proj.weight,136928.796875
model.layers.10.mlp.down_proj.weight,135051.015625
model.layers.10.input_layernorm.weight,6790.794921875
model.layers.10.post_attention_layernorm.weight,5949.4521484375
model.layers.11.self_attn.q_proj.weight,49249.6953125
model.layers.11.self_attn.k_proj.weight,15803.7734375
model.layers.11.self_attn.v_proj.weight,8417.4912109375
model.layers.11.self_attn.o_proj.weight,35454.44140625
model.layers.11.mlp.gate_proj.weight,147883.6875
model.layers.11.mlp.up_proj.weight,137674.046875
model.layers.11.mlp.down_proj.weight,135426.765625
model.layers.11.input_layernorm.weight,7598.4150390625
model.layers.11.post_attention_layernorm.weight,6137.8349609375
model.layers.12.self_attn.q_proj.weight,47922.1875
model.layers.12.self_attn.k_proj.weight,15302.3583984375
model.layers.12.self_attn.v_proj.weight,7926.658203125
model.layers.12.self_attn.o_proj.weight,34379.4140625
model.layers.12.mlp.gate_proj.weight,146481.9375
model.layers.12.mlp.up_proj.weight,138147.6875
model.layers.12.mlp.down_proj.weight,135871.765625
model.layers.12.input_layernorm.weight,8391.845703125
model.layers.12.post_attention_layernorm.weight,6592.806640625
model.layers.13.self_attn.q_proj.weight,49865.19140625
model.layers.13.self_attn.k_proj.weight,16444.513671875
model.layers.13.self_attn.v_proj.weight,8630.6689453125
model.layers.13.self_attn.o_proj.weight,35785.91015625
model.layers.13.mlp.gate_proj.weight,144642.90625
model.layers.13.mlp.up_proj.weight,138760.90625
model.layers.13.mlp.down_proj.weight,136849.125
model.layers.13.input_layernorm.weight,8199.943359375
model.layers.13.post_attention_layernorm.weight,6961.935546875
model.layers.14.self_attn.q_proj.weight,46572.6484375
model.layers.14.self_attn.k_proj.weight,14086.1025390625
model.layers.14.self_attn.v_proj.weight,9616.92578125
model.layers.14.self_attn.o_proj.weight,37833.5546875
model.layers.14.mlp.gate_proj.weight,144785.015625
model.layers.14.mlp.up_proj.weight,140235.03125
model.layers.14.mlp.down_proj.weight,137909.71875
model.layers.14.input_layernorm.weight,8744.955078125
model.layers.14.post_attention_layernorm.weight,7245.6328125
model.layers.15.self_attn.q_proj.weight,46828.0859375
model.layers.15.self_attn.k_proj.weight,13921.2939453125
model.layers.15.self_attn.v_proj.weight,9451.1083984375
model.layers.15.self_attn.o_proj.weight,37823.94140625
model.layers.15.mlp.gate_proj.weight,146806.265625
model.layers.15.mlp.up_proj.weight,139727.34375
model.layers.15.mlp.down_proj.weight,137749.71875
model.layers.15.input_layernorm.weight,9878.958984375
model.layers.15.post_attention_layernorm.weight,7835.947265625
model.layers.16.self_attn.q_proj.weight,47434.36328125
model.layers.16.self_attn.k_proj.weight,14705.802734375
model.layers.16.self_attn.v_proj.weight,9538.2626953125
model.layers.16.self_attn.o_proj.weight,37923.6640625
model.layers.16.mlp.gate_proj.weight,148868.578125
model.layers.16.mlp.up_proj.weight,139038.5625
model.layers.16.mlp.down_proj.weight,137138.515625
model.layers.16.input_layernorm.weight,9841.712890625
model.layers.16.post_attention_layernorm.weight,8500.1201171875
model.layers.17.self_attn.q_proj.weight,47776.96875
model.layers.17.self_attn.k_proj.weight,14380.4794921875
model.layers.17.self_attn.v_proj.weight,9450.6865234375
model.layers.17.self_attn.o_proj.weight,38298.83203125
model.layers.17.mlp.gate_proj.weight,149964.5
model.layers.17.mlp.up_proj.weight,140028.1875
model.layers.17.mlp.down_proj.weight,138157.328125
model.layers.17.input_layernorm.weight,8963.47265625
model.layers.17.post_attention_layernorm.weight,9214.802734375
model.layers.18.self_attn.q_proj.weight,46973.0546875
model.layers.18.self_attn.k_proj.weight,13650.3720703125
model.layers.18.self_attn.v_proj.weight,9336.4970703125
model.layers.18.self_attn.o_proj.weight,37644.40625
model.layers.18.mlp.gate_proj.weight,150678.90625
model.layers.18.mlp.up_proj.weight,140310.640625
model.layers.18.mlp.down_proj.weight,137953.53125
model.layers.18.input_layernorm.weight,9999.29296875
model.layers.18.post_attention_layernorm.weight,9798.658203125
model.layers.19.self_attn.q_proj.weight,46686.3359375
model.layers.19.self_attn.k_proj.weight,13533.755859375
model.layers.19.self_attn.v_proj.weight,10283.5380859375
model.layers.19.self_attn.o_proj.weight,39029.58984375
model.layers.19.mlp.gate_proj.weight,152933.734375
model.layers.19.mlp.up_proj.weight,140225.75
model.layers.19.mlp.down_proj.weight,137887.546875
model.layers.19.input_layernorm.weight,10252.822265625
model.layers.19.post_attention_layernorm.weight,10483.822265625
model.layers.20.self_attn.q_proj.weight,46246.14453125
model.layers.20.self_attn.k_proj.weight,13417.33984375
model.layers.20.self_attn.v_proj.weight,10480.7685546875
model.layers.20.self_attn.o_proj.weight,39668.953125
model.layers.20.mlp.gate_proj.weight,154886.875
model.layers.20.mlp.up_proj.weight,139093.421875
model.layers.20.mlp.down_proj.weight,137424.828125
model.layers.20.input_layernorm.weight,10425.576171875
model.layers.20.post_attention_layernorm.weight,11317.486328125
model.layers.21.self_attn.q_proj.weight,46520.3671875
model.layers.21.self_attn.k_proj.weight,13505.54296875
model.layers.21.self_attn.v_proj.weight,10640.818359375
model.layers.21.self_attn.o_proj.weight,40196.0234375
model.layers.21.mlp.gate_proj.weight,158528.8125
model.layers.21.mlp.up_proj.weight,136997.125
model.layers.21.mlp.down_proj.weight,135941.171875
model.layers.21.input_layernorm.weight,10388.845703125
model.layers.21.post_attention_layernorm.weight,12155.42578125
model.layers.22.self_attn.q_proj.weight,45453.234375
model.layers.22.self_attn.k_proj.weight,13127.572265625
model.layers.22.self_attn.v_proj.weight,10947.7158203125
model.layers.22.self_attn.o_proj.weight,40496.56640625
model.layers.22.mlp.gate_proj.weight,158545.125
model.layers.22.mlp.up_proj.weight,137408.578125
model.layers.22.mlp.down_proj.weight,136458.4375
model.layers.22.input_layernorm.weight,10475.189453125
model.layers.22.post_attention_layernorm.weight,12581.7333984375
model.layers.23.self_attn.q_proj.weight,45973.6015625
model.layers.23.self_attn.k_proj.weight,13321.34375
model.layers.23.self_attn.v_proj.weight,11306.5830078125
model.layers.23.self_attn.o_proj.weight,40927.3671875
model.layers.23.mlp.gate_proj.weight,159290.921875
model.layers.23.mlp.up_proj.weight,137464.03125
model.layers.23.mlp.down_proj.weight,136735.84375
model.layers.23.input_layernorm.weight,10580.966796875
model.layers.23.post_attention_layernorm.weight,13117.142578125
model.layers.24.self_attn.q_proj.weight,45392.6953125
model.layers.24.self_attn.k_proj.weight,13192.771484375
model.layers.24.self_attn.v_proj.weight,11406.7705078125
model.layers.24.self_attn.o_proj.weight,41142.578125
model.layers.24.mlp.gate_proj.weight,160701.96875
model.layers.24.mlp.up_proj.weight,137250.640625
model.layers.24.mlp.down_proj.weight,136661.71875
model.layers.24.input_layernorm.weight,11487.2431640625
model.layers.24.post_attention_layernorm.weight,13649.408203125
model.layers.25.self_attn.q_proj.weight,44526.00390625
model.layers.25.self_attn.k_proj.weight,12740.349609375
model.layers.25.self_attn.v_proj.weight,11708.1240234375
model.layers.25.self_attn.o_proj.weight,42338.9140625
model.layers.25.mlp.gate_proj.weight,160647.75
model.layers.25.mlp.up_proj.weight,138052.171875
model.layers.25.mlp.down_proj.weight,137547.296875
model.layers.25.input_layernorm.weight,11800.45703125
model.layers.25.post_attention_layernorm.weight,14069.44140625
model.layers.26.self_attn.q_proj.weight,43847.875
model.layers.26.self_attn.k_proj.weight,12261.609375
model.layers.26.self_attn.v_proj.weight,12057.8681640625
model.layers.26.self_attn.o_proj.weight,42558.7421875
model.layers.26.mlp.gate_proj.weight,159853.625
model.layers.26.mlp.up_proj.weight,139565.96875
model.layers.26.mlp.down_proj.weight,139225.6875
model.layers.26.input_layernorm.weight,11331.439453125
model.layers.26.post_attention_layernorm.weight,14357.15234375
model.layers.27.self_attn.q_proj.weight,44541.68359375
model.layers.27.self_attn.k_proj.weight,12919.693359375
model.layers.27.self_attn.v_proj.weight,11778.6328125
model.layers.27.self_attn.o_proj.weight,41886.8984375
model.layers.27.mlp.gate_proj.weight,159898.8125
model.layers.27.mlp.up_proj.weight,140662.5
model.layers.27.mlp.down_proj.weight,140329.890625
model.layers.27.input_layernorm.weight,11558.078125
model.layers.27.post_attention_layernorm.weight,14830.55859375
model.layers.28.self_attn.q_proj.weight,42458.953125
model.layers.28.self_attn.k_proj.weight,11381.76171875
model.layers.28.self_attn.v_proj.weight,13342.6953125
model.layers.28.self_attn.o_proj.weight,44436.71875
model.layers.28.mlp.gate_proj.weight,158942.015625
model.layers.28.mlp.up_proj.weight,142689.59375
model.layers.28.mlp.down_proj.weight,141897.421875
model.layers.28.input_layernorm.weight,11189.400390625
model.layers.28.post_attention_layernorm.weight,15201.72265625
model.layers.29.self_attn.q_proj.weight,40640.28125
model.layers.29.self_attn.k_proj.weight,10759.9697265625
model.layers.29.self_attn.v_proj.weight,14886.384765625
model.layers.29.self_attn.o_proj.weight,46039.3046875
model.layers.29.mlp.gate_proj.weight,157887.109375
model.layers.29.mlp.up_proj.weight,144495.609375
model.layers.29.mlp.down_proj.weight,142528.78125
model.layers.29.input_layernorm.weight,12352.26171875
model.layers.29.post_attention_layernorm.weight,15131.2451171875
model.layers.30.self_attn.q_proj.weight,40428.44921875
model.layers.30.self_attn.k_proj.weight,10418.8662109375
model.layers.30.self_attn.v_proj.weight,15205.77734375
model.layers.30.self_attn.o_proj.weight,47022.05078125
model.layers.30.mlp.gate_proj.weight,158475.25
model.layers.30.mlp.up_proj.weight,146593.6875
model.layers.30.mlp.down_proj.weight,142298.953125
model.layers.30.input_layernorm.weight,11907.2890625
model.layers.30.post_attention_layernorm.weight,15348.529296875
model.layers.31.self_attn.q_proj.weight,39956.3515625
model.layers.31.self_attn.k_proj.weight,10317.7314453125
model.layers.31.self_attn.v_proj.weight,15561.6533203125
model.layers.31.self_attn.o_proj.weight,47052.875
model.layers.31.mlp.gate_proj.weight,165493.234375
model.layers.31.mlp.up_proj.weight,149829.0
model.layers.31.mlp.down_proj.weight,135237.53125
model.layers.31.input_layernorm.weight,11897.212890625
model.layers.31.post_attention_layernorm.weight,14794.8349609375
model.norm.weight,21509.515625
lm_head.weight,435633.0625
