weight_name,weight_score
model.layers.6.mlp.up_proj.weight,765306.6875
model.layers.6.mlp.down_proj.weight,754523.5625
model.layers.6.input_layernorm.weight,1174.71875
model.layers.6.post_attention_layernorm.weight,797.0927734375
model.layers.7.self_attn.q_proj.weight,368061.1875
model.layers.7.self_attn.k_proj.weight,370694.5
model.layers.7.self_attn.v_proj.weight,230859.296875
model.layers.7.self_attn.o_proj.weight,229242.8125
model.layers.7.mlp.gate_proj.weight,825474.0625
model.layers.7.mlp.up_proj.weight,768476.25
model.layers.7.mlp.down_proj.weight,756811.0
model.layers.7.input_layernorm.weight,1188.373779296875
model.layers.7.post_attention_layernorm.weight,813.6465454101562
model.layers.8.self_attn.q_proj.weight,359578.59375
model.layers.8.self_attn.k_proj.weight,359771.84375
model.layers.8.self_attn.v_proj.weight,228919.421875
model.layers.8.self_attn.o_proj.weight,228485.46875
model.layers.8.mlp.gate_proj.weight,824018.75
model.layers.8.mlp.up_proj.weight,770646.5
model.layers.8.mlp.down_proj.weight,756610.0625
model.layers.8.input_layernorm.weight,1259.885498046875
model.layers.8.post_attention_layernorm.weight,825.5780639648438
model.layers.9.self_attn.q_proj.weight,347166.5625
model.layers.9.self_attn.k_proj.weight,349388.125
model.layers.9.self_attn.v_proj.weight,227442.578125
model.layers.9.self_attn.o_proj.weight,226982.90625
model.layers.9.mlp.gate_proj.weight,811674.125
model.layers.9.mlp.up_proj.weight,775265.125
model.layers.9.mlp.down_proj.weight,761326.875
model.layers.9.input_layernorm.weight,1331.8203125
model.layers.9.post_attention_layernorm.weight,841.6432495117188
model.layers.10.self_attn.q_proj.weight,351232.875
model.layers.10.self_attn.k_proj.weight,353305.96875
model.layers.10.self_attn.v_proj.weight,235612.546875
model.layers.10.self_attn.o_proj.weight,236533.71875
model.layers.10.mlp.gate_proj.weight,806617.25
model.layers.10.mlp.up_proj.weight,785074.875
model.layers.10.mlp.down_proj.weight,768673.875
model.layers.10.input_layernorm.weight,1362.6207275390625
model.layers.10.post_attention_layernorm.weight,869.5523071289062
model.layers.11.self_attn.q_proj.weight,365563.8125
model.layers.11.self_attn.k_proj.weight,368745.125
model.layers.11.self_attn.v_proj.weight,247887.921875
model.layers.11.self_attn.o_proj.weight,247972.515625
model.layers.11.mlp.gate_proj.weight,801781.5625
model.layers.11.mlp.up_proj.weight,789471.375
model.layers.11.mlp.down_proj.weight,773601.0
model.layers.11.input_layernorm.weight,1252.1610107421875
model.layers.11.post_attention_layernorm.weight,887.86865234375
model.layers.12.self_attn.q_proj.weight,345144.5625
model.layers.12.self_attn.k_proj.weight,348535.59375
model.layers.12.self_attn.v_proj.weight,239826.015625
model.layers.12.self_attn.o_proj.weight,243618.71875
model.layers.12.mlp.gate_proj.weight,807257.0625
model.layers.12.mlp.up_proj.weight,794902.5625
model.layers.12.mlp.down_proj.weight,775870.5625
model.layers.12.input_layernorm.weight,1451.6568603515625
model.layers.12.post_attention_layernorm.weight,940.8890380859375
model.layers.13.self_attn.q_proj.weight,337459.8125
model.layers.13.self_attn.k_proj.weight,340633.5
model.layers.13.self_attn.v_proj.weight,250350.078125
model.layers.13.self_attn.o_proj.weight,252418.203125
model.layers.13.mlp.gate_proj.weight,805538.75
model.layers.13.mlp.up_proj.weight,802777.125
model.layers.13.mlp.down_proj.weight,783412.75
model.layers.13.input_layernorm.weight,1518.93701171875
model.layers.13.post_attention_layernorm.weight,976.678466796875
model.layers.14.self_attn.q_proj.weight,340815.28125
model.layers.14.self_attn.k_proj.weight,342503.375
model.layers.14.self_attn.v_proj.weight,252754.71875
model.layers.14.self_attn.o_proj.weight,253171.09375
model.layers.14.mlp.gate_proj.weight,804535.0
model.layers.14.mlp.up_proj.weight,805706.125
model.layers.14.mlp.down_proj.weight,787144.3125
model.layers.14.input_layernorm.weight,1502.014892578125
model.layers.14.post_attention_layernorm.weight,1023.1599731445312
model.layers.15.self_attn.q_proj.weight,340378.875
model.layers.15.self_attn.k_proj.weight,343758.34375
model.layers.15.self_attn.v_proj.weight,253335.78125
model.layers.15.self_attn.o_proj.weight,253800.734375
model.layers.15.mlp.gate_proj.weight,806212.9375
model.layers.15.mlp.up_proj.weight,806464.75
model.layers.15.mlp.down_proj.weight,787891.3125
model.layers.15.input_layernorm.weight,1505.977294921875
model.layers.15.post_attention_layernorm.weight,1064.170166015625
model.layers.16.self_attn.q_proj.weight,339701.53125
model.layers.16.self_attn.k_proj.weight,346194.875
model.layers.16.self_attn.v_proj.weight,269845.25
model.layers.16.self_attn.o_proj.weight,269135.65625
model.layers.16.mlp.gate_proj.weight,811592.75
model.layers.16.mlp.up_proj.weight,803892.4375
model.layers.16.mlp.down_proj.weight,786729.5625
model.layers.16.input_layernorm.weight,1494.524169921875
model.layers.16.post_attention_layernorm.weight,1132.712646484375
model.layers.17.self_attn.q_proj.weight,331385.53125
model.layers.17.self_attn.k_proj.weight,336144.125
model.layers.17.self_attn.v_proj.weight,271554.125
model.layers.17.self_attn.o_proj.weight,272765.03125
model.layers.17.mlp.gate_proj.weight,815128.25
model.layers.17.mlp.up_proj.weight,806673.1875
model.layers.17.mlp.down_proj.weight,791023.875
model.layers.17.input_layernorm.weight,1588.74560546875
model.layers.17.post_attention_layernorm.weight,1194.5089111328125
model.layers.18.self_attn.q_proj.weight,325294.6875
model.layers.18.self_attn.k_proj.weight,327359.625
model.layers.18.self_attn.v_proj.weight,271348.59375
model.layers.18.self_attn.o_proj.weight,272173.5
model.layers.18.mlp.gate_proj.weight,822252.375
model.layers.18.mlp.up_proj.weight,804311.25
model.layers.18.mlp.down_proj.weight,790890.0625
model.layers.18.input_layernorm.weight,1632.8076171875
model.layers.18.post_attention_layernorm.weight,1267.42333984375
model.layers.19.self_attn.q_proj.weight,320562.0625
model.layers.19.self_attn.k_proj.weight,322837.78125
model.layers.19.self_attn.v_proj.weight,283731.84375
model.layers.19.self_attn.o_proj.weight,283221.9375
model.layers.19.mlp.gate_proj.weight,827731.875
model.layers.19.mlp.up_proj.weight,802544.3125
model.layers.19.mlp.down_proj.weight,792211.6875
model.layers.19.input_layernorm.weight,1620.7633056640625
model.layers.19.post_attention_layernorm.weight,1322.4566650390625
model.layers.20.self_attn.q_proj.weight,327459.90625
model.layers.20.self_attn.k_proj.weight,331017.84375
model.layers.20.self_attn.v_proj.weight,293363.0
model.layers.20.self_attn.o_proj.weight,290456.0625
model.layers.20.mlp.gate_proj.weight,832478.0625
model.layers.20.mlp.up_proj.weight,803456.6875
model.layers.20.mlp.down_proj.weight,793883.75
model.layers.20.input_layernorm.weight,1691.7303466796875
model.layers.20.post_attention_layernorm.weight,1381.115478515625
model.layers.21.self_attn.q_proj.weight,314138.15625
model.layers.21.self_attn.k_proj.weight,315499.1875
model.layers.21.self_attn.v_proj.weight,295679.03125
model.layers.21.self_attn.o_proj.weight,292146.15625
model.layers.21.mlp.gate_proj.weight,837825.0
model.layers.21.mlp.up_proj.weight,802363.8125
model.layers.21.mlp.down_proj.weight,794359.625
model.layers.21.input_layernorm.weight,1731.474365234375
model.layers.21.post_attention_layernorm.weight,1448.9130859375
model.layers.22.self_attn.q_proj.weight,321506.15625
model.layers.22.self_attn.k_proj.weight,323631.8125
model.layers.22.self_attn.v_proj.weight,293820.28125
model.layers.22.self_attn.o_proj.weight,293049.46875
model.layers.22.mlp.gate_proj.weight,839654.8125
model.layers.22.mlp.up_proj.weight,805895.5
model.layers.22.mlp.down_proj.weight,798264.625
model.layers.22.input_layernorm.weight,1799.275146484375
model.layers.22.post_attention_layernorm.weight,1501.3944091796875
model.layers.23.self_attn.q_proj.weight,307802.65625
model.layers.23.self_attn.k_proj.weight,307380.1875
model.layers.23.self_attn.v_proj.weight,305117.71875
model.layers.23.self_attn.o_proj.weight,300498.1875
model.layers.23.mlp.gate_proj.weight,841360.8125
model.layers.23.mlp.up_proj.weight,807713.0
model.layers.23.mlp.down_proj.weight,800895.75
model.layers.23.input_layernorm.weight,1832.6947021484375
model.layers.23.post_attention_layernorm.weight,1562.4400634765625
model.layers.24.self_attn.q_proj.weight,309786.21875
model.layers.24.self_attn.k_proj.weight,310499.1875
model.layers.24.self_attn.v_proj.weight,309357.21875
model.layers.24.self_attn.o_proj.weight,305333.25
model.layers.24.mlp.gate_proj.weight,842529.875
model.layers.24.mlp.up_proj.weight,812366.75
model.layers.24.mlp.down_proj.weight,804615.875
model.layers.24.input_layernorm.weight,1939.363525390625
model.layers.24.post_attention_layernorm.weight,1615.367431640625
model.layers.25.self_attn.q_proj.weight,321833.78125
model.layers.25.self_attn.k_proj.weight,325280.6875
model.layers.25.self_attn.v_proj.weight,310125.21875
model.layers.25.self_attn.o_proj.weight,307373.03125
model.layers.25.mlp.gate_proj.weight,843751.875
model.layers.25.mlp.up_proj.weight,815415.875
model.layers.25.mlp.down_proj.weight,807228.625
model.layers.25.input_layernorm.weight,2004.638427734375
model.layers.25.post_attention_layernorm.weight,1672.3448486328125
model.layers.26.self_attn.q_proj.weight,317344.8125
model.layers.26.self_attn.k_proj.weight,320805.65625
model.layers.26.self_attn.v_proj.weight,319835.125
model.layers.26.self_attn.o_proj.weight,317056.625
model.layers.26.mlp.gate_proj.weight,842850.625
model.layers.26.mlp.up_proj.weight,821115.75
model.layers.26.mlp.down_proj.weight,812100.5
model.layers.26.input_layernorm.weight,2104.15771484375
model.layers.26.post_attention_layernorm.weight,1715.1455078125
model.layers.27.self_attn.q_proj.weight,316799.9375
model.layers.27.self_attn.k_proj.weight,319680.1875
model.layers.27.self_attn.v_proj.weight,325319.3125
model.layers.27.self_attn.o_proj.weight,323689.09375
model.layers.27.mlp.gate_proj.weight,841023.6875
model.layers.27.mlp.up_proj.weight,824312.25
model.layers.27.mlp.down_proj.weight,815240.0
model.layers.27.input_layernorm.weight,2117.22802734375
model.layers.27.post_attention_layernorm.weight,1770.121337890625
model.layers.28.self_attn.q_proj.weight,307558.8125
model.layers.28.self_attn.k_proj.weight,308652.46875
model.layers.28.self_attn.v_proj.weight,325942.125
model.layers.28.self_attn.o_proj.weight,326732.09375
model.layers.28.mlp.gate_proj.weight,836931.25
model.layers.28.mlp.up_proj.weight,828002.875
model.layers.28.mlp.down_proj.weight,817256.375
model.layers.28.input_layernorm.weight,2057.86474609375
model.layers.28.post_attention_layernorm.weight,1812.7777099609375
model.layers.29.self_attn.q_proj.weight,306338.125
model.layers.29.self_attn.k_proj.weight,308995.46875
model.layers.29.self_attn.v_proj.weight,336447.90625
model.layers.29.self_attn.o_proj.weight,336816.6875
model.layers.29.mlp.gate_proj.weight,836687.1875
model.layers.29.mlp.up_proj.weight,832365.3125
model.layers.29.mlp.down_proj.weight,816136.6875
model.layers.29.input_layernorm.weight,2131.488525390625
model.layers.29.post_attention_layernorm.weight,1853.1614990234375
model.layers.30.self_attn.q_proj.weight,309994.125
model.layers.30.self_attn.k_proj.weight,312860.84375
model.layers.30.self_attn.v_proj.weight,330984.0625
model.layers.30.self_attn.o_proj.weight,335959.34375
model.layers.30.mlp.gate_proj.weight,841071.6875
model.layers.30.mlp.up_proj.weight,837707.625
model.layers.30.mlp.down_proj.weight,799538.625
model.layers.30.input_layernorm.weight,2064.5283203125
model.layers.30.post_attention_layernorm.weight,1855.6566162109375
model.layers.31.self_attn.q_proj.weight,313451.6875
model.layers.31.self_attn.k_proj.weight,320126.3125
model.layers.31.self_attn.v_proj.weight,296768.6875
model.layers.31.self_attn.o_proj.weight,297103.78125
model.layers.31.mlp.gate_proj.weight,876153.6875
model.layers.31.mlp.up_proj.weight,867488.8125
model.layers.31.mlp.down_proj.weight,814489.5
model.layers.31.input_layernorm.weight,1661.913818359375
model.layers.31.post_attention_layernorm.weight,1647.4620361328125
model.norm.weight,6554.38671875
lm_head.weight,2069512.0
